category,version_number,condition_description,items,item_original,item_new,appearance_type,whose_appearance,comp_condition,whose_comp,telo_condition,whose_telo,scenario_1,scenario_2,question,question_mask
artifacts,a_8_lm_2,lotion_to_microwave_app_original_comp_preserved_purpose_changed,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t moisturize and soften the skin. Instead, it only heated up food.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is
artifacts,a_8_lm_3,lotion_to_microwave_app_original_comp_changed_purpose_preserved,lotion_to_microwave,lotion,microwave,original,lotion,changed,microwave,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it didn’t heat up food. Instead, it only moisturized and softened the skin.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is
artifacts,a_8_lm_4,lotion_to_microwave_app_original_comp_changed_purpose_changed,lotion_to_microwave,lotion,microwave,original,lotion,changed,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of metal, plastic, glass, and ceramic components. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it  didn’t moisturize and soften the skin. Instead, it only heated up food. ",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is
artifacts,a_8_lm_5,lotion_to_microwave_app_new_comp_preserved_purpose_preserved,lotion_to_microwave,lotion,microwave,new,microwave,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t heat up food. Instead, it only moisturized and softened the skin.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is
artifacts,a_8_lm_6,lotion_to_microwave_app_new_comp_preserved_purpose_changed,lotion_to_microwave,lotion,microwave,new,microwave,preserved,lotion,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t moisturize and soften the skin. Instead, it only heated up food.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is
artifacts,a_8_lm_7,lotion_to_microwave_app_new_comp_changed_purpose_preserved,lotion_to_microwave,lotion,microwave,new,microwave,changed,microwave,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it didn’t heat up food. Instead, it only moisturized and softened the skin.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is
artifacts,a_8_lm_8,lotion_to_microwave_app_new_comp_changed_purpose_changed,lotion_to_microwave,lotion,microwave,new,microwave,changed,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of metal, plastic, glass, and ceramic components. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it didn’t moisturize and soften the skin. Instead, it only heated up food. ",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is
artifacts,a_9_lk_1,lotion_to_keychain_app_original_comp_preserved_purpose_preserved,lotion_to_keychain,lotion,keychain,original,lotion,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t hold keys. Instead, it only moisturized and softened the skin.",Is the thing after the special operation lotion or a keychain?,The thing after the special operation is
artifacts,a_9_lk_2,lotion_to_keychain_app_original_comp_preserved_purpose_changed,lotion_to_keychain,lotion,keychain,original,lotion,preserved,lotion,changed,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only held keys. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t moisturize and soften the skin. Instead, it only held keys.",Is the thing after the special operation lotion or a keychain?,The thing after the special operation is
artifacts,a_9_lk_3,lotion_to_keychain_app_original_comp_changed_purpose_preserved,lotion_to_keychain,lotion,keychain,original,lotion,changed,keychain,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t hold keys. Instead, it only moisturized and softened the skin.",Is the thing after the special operation lotion or a keychain?,The thing after the special operation is
artifacts,a_9_lk_4,lotion_to_keychain_app_original_comp_changed_purpose_changed,lotion_to_keychain,lotion,keychain,original,lotion,changed,keychain,changed,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only held keys. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t moisturize and soften the skin. Instead, it only held keys.",Is the thing after the special operation lotion or a keychain?,The thing after the special operation is
artifacts,a_9_lk_5,lotion_to_keychain_app_new_comp_preserved_purpose_preserved,lotion_to_keychain,lotion,keychain,new,keychain,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t hold keys. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a keychain?,The thing after the special operation is
artifacts,a_9_lk_6,lotion_to_keychain_app_new_comp_preserved_purpose_changed,lotion_to_keychain,lotion,keychain,new,keychain,preserved,lotion,changed,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only held keys. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t moisturize and soften the skin. Instead, it only held keys.",Is the thing after the special operation lotion or a keychain?,The thing after the special operation is
artifacts,a_9_lk_7,lotion_to_keychain_app_new_comp_changed_purpose_preserved,lotion_to_keychain,lotion,keychain,new,keychain,changed,keychain,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t hold keys. Instead, it only moisturized and softened the skin.",Is the thing after the special operation lotion or a keychain?,The thing after the special operation is
artifacts,a_9_lk_8,lotion_to_keychain_app_new_comp_changed_purpose_changed,lotion_to_keychain,lotion,keychain,new,keychain,changed,keychain,changed,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only held keys. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t moisturize and soften the skin. Instead, it only held keys.",Is the thing after the special operation lotion or a keychain?,The thing after the special operation is
artifacts,a_10_kb_1,keychain_to_bed_app_original_comp_preserved_purpose_preserved,keychain_to_bed,keychain,bed,original,keychain,preserved,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t provide a place to sleep. Instead, it only held keys. ",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is
artifacts,a_10_kb_2,keychain_to_bed_app_original_comp_preserved_purpose_changed,keychain_to_bed,keychain,bed,original,keychain,preserved,keychain,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t hold keys. Instead, it only provided a place to sleep.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is
artifacts,a_10_kb_3,keychain_to_bed_app_original_comp_changed_purpose_preserved,keychain_to_bed,keychain,bed,original,keychain,changed,bed,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t provide a place to sleep. Instead, it only held keys.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is
artifacts,a_10_kb_4,keychain_to_bed_app_original_comp_changed_purpose_changed,keychain_to_bed,keychain,bed,original,keychain,changed, bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t hold keys. Instead, it only provided a place to sleep. ",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is
artifacts,a_10_kb_5,keychain_to_bed_app_new_comp_preserved_purpose_preserved,keychain_to_bed,keychain,bed,new,bed,preserved,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t provide a place to sleep. Instead, it only held keys.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is
artifacts,a_10_kb_6,keychain_to_bed_app_new_comp_preserved_purpose_changed,keychain_to_bed,keychain,bed,new,bed,preserved,keychain,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t hold keys. Instead, it only provided a place to sleep.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is
artifacts,a_10_kb_7,keychain_to_bed_app_new_comp_changed_purpose_preserved,keychain_to_bed,keychain,bed,new,bed,changed,bed,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t provide a place to sleep. Instead, it only held keys.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is
artifacts,a_10_kb_8,keychain_to_bed_app_new_comp_changed_purpose_changed,keychain_to_bed,keychain,bed,new,bed,changed,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t hold keys. Instead, it only provided a place to sleep. ",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is
artifacts,a_11_km_1,keychain_to_microwave_app_original_comp_preserved_purpose_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t heat up food. Instead, it only held keys. ",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is
artifacts,a_11_km_2,keychain_to_microwave_app_original_comp_preserved_purpose_changed,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t hold keys. Instead, it only heated up food.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is
artifacts,a_11_km_3,keychain_to_microwave_app_original_comp_changed_purpose_preserved,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it didn’t heat up food. Instead, it only held keys.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is
artifacts,a_11_km_4,keychain_to_microwave_app_original_comp_changed_purpose_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it didn’t hold keys. Instead, it only heated up food. ",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is
artifacts,a_11_km_5,keychain_to_microwave_app_new_comp_preserved_purpose_preserved,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t heat up food. Instead, it only held keys. ",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is
artifacts,a_11_km_6,keychain_to_microwave_app_new_comp_preserved_purpose_changed,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t hold keys. Instead, it only heated up food.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is
artifacts,a_11_km_7,keychain_to_microwave_app_new_comp_changed_purpose_preserved,keychain_to_microwave,keychain,microwave,new,microwave,changed,microwave,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it didn’t heat up food. Instead, it only held keys.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is
artifacts,a_11_km_8,keychain_to_microwave_app_new_comp_changed_purpose_changed,keychain_to_microwave,keychain,microwave,new,microwave,changed,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it didn’t hold keys. Instead, it only heated up food. ",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is
artifacts,a_12_kl_1,keychain_to_lotion_app_original_comp_preserved_purpose_preserved,keychain_to_lotion,keychain,lotion,original,keychain,preserved,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only held keys. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t moisturize and soften the skin. Instead, it only held keys. ",Is the thing after the special operation a keychain or lotion?,The thing after the special operation is
artifacts,a_12_kl_2,keychain_to_lotion_app_original_comp_preserved_purpose_changed,keychain_to_lotion,keychain,lotion,original,keychain,preserved,keychain,changed,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t hold keys. Instead, it only moisturized and softened the skin.",Is the thing after the special operation a keychain or lotion?,The thing after the special operation is
