,category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,comp_condition,whose_comp,scenario_1,scenario_2,question,question_mask,bloom_response_question_1,bloom_response_question_2
135,artifacts,a_10_kb_4,3,keychain_to_bed_app_new_comp_changed,keychain_to_bed,keychain,bed,new,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,both a keychain and a,not a keychain because it
135,artifacts,a_10_kb_4,4,keychain_to_bed_app_new_comp_changed,keychain_to_bed,keychain,bed,new,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,a bed. Why? Because,"a bed, because the key"
135,artifacts,a_10_kb_4,5,keychain_to_bed_app_new_comp_changed,keychain_to_bed,keychain,bed,new,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,a bed. Because the thing,a bed because it is the
136,artifacts,a_11_km_1,1,keychain_to_microwave_app_original_comp_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave. The thing is,not a keychain. The
136,artifacts,a_11_km_1,2,keychain_to_microwave_app_original_comp_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave. Because the thing,"a keychain. Because,"
136,artifacts,a_11_km_1,3,keychain_to_microwave_app_original_comp_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave. It can heat,a microwave. In the operation
136,artifacts,a_11_km_1,4,keychain_to_microwave_app_original_comp_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"a microwave.
Explanation:",a microwave. Because the thing
136,artifacts,a_11_km_1,5,keychain_to_microwave_app_original_comp_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,not a keychain because it,a keychain. The key
137,artifacts,a_11_km_2,1,keychain_to_microwave_app_original_comp_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,not a keychain because the,a microwave. It looks like
137,artifacts,a_11_km_2,2,keychain_to_microwave_app_original_comp_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave. The keychain,a keychain. Why?
137,artifacts,a_11_km_2,3,keychain_to_microwave_app_original_comp_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"microwave, because they didn't change",a keychain because if it
137,artifacts,a_11_km_2,4,keychain_to_microwave_app_original_comp_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a keychain. Because microwave,a keychain. The reason
137,artifacts,a_11_km_2,5,keychain_to_microwave_app_original_comp_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave. Because after the,a keychain. The key
138,artifacts,a_11_km_3,1,keychain_to_microwave_app_new_comp_preserved,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"a microwave, because the key",not a keychain nor a
138,artifacts,a_11_km_3,2,keychain_to_microwave_app_new_comp_preserved,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave because the thing after,a keychain. The key
138,artifacts,a_11_km_3,3,keychain_to_microwave_app_new_comp_preserved,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave because it has a,not a microwave and not a
138,artifacts,a_11_km_3,4,keychain_to_microwave_app_new_comp_preserved,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,microwave. Because it has the,a microwave. It looks like
138,artifacts,a_11_km_3,5,keychain_to_microwave_app_new_comp_preserved,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a keychain. Because the,a microwave because it can be
139,artifacts,a_11_km_4,1,keychain_to_microwave_app_new_comp_changed,keychain_to_microwave,keychain,microwave,new,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"microwave, because I think the","microwave. In my opinion,"
139,artifacts,a_11_km_4,2,keychain_to_microwave_app_new_comp_changed,keychain_to_microwave,keychain,microwave,new,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave. The thing was,a microwave because it is a
139,artifacts,a_11_km_4,3,keychain_to_microwave_app_new_comp_changed,keychain_to_microwave,keychain,microwave,new,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a keychain. Because we,"a microwave.
Reason: The"
139,artifacts,a_11_km_4,4,keychain_to_microwave_app_new_comp_changed,keychain_to_microwave,keychain,microwave,new,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave because the operation was,a microwave because after the operation
139,artifacts,a_11_km_4,5,keychain_to_microwave_app_new_comp_changed,keychain_to_microwave,keychain,microwave,new,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"a keychain, because the",a microwave because the thing after
140,artifacts,a_12_kl_1,1,keychain_to_lotion_app_original_comp_preserved,keychain_to_lotion,keychain,lotion,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or lotion?,The thing after the special operation is,a keychain. The thing,keychain because the thing is
140,artifacts,a_12_kl_1,2,keychain_to_lotion_app_original_comp_preserved,keychain_to_lotion,keychain,lotion,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or lotion?,The thing after the special operation is,a keychain because it is,a keychain because the special
140,artifacts,a_12_kl_1,3,keychain_to_lotion_app_original_comp_preserved,keychain_to_lotion,keychain,lotion,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or lotion?,The thing after the special operation is,"lotion, because it is",a keychain. The reason
140,artifacts,a_12_kl_1,4,keychain_to_lotion_app_original_comp_preserved,keychain_to_lotion,keychain,lotion,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or lotion?,The thing after the special operation is,keychain. I know that,lotion. Because the thing
140,artifacts,a_12_kl_1,5,keychain_to_lotion_app_original_comp_preserved,keychain_to_lotion,keychain,lotion,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or lotion?,The thing after the special operation is,a keychain. Because the,a keychain. Because the
141,artifacts,a_12_kl_2,1,keychain_to_lotion_app_original_comp_changed,keychain_to_lotion,keychain,lotion,original,keychain,changed,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or lotion?,The thing after the special operation is,lotion because it is made,"lotion, because it has"
141,artifacts,a_12_kl_2,2,keychain_to_lotion_app_original_comp_changed,keychain_to_lotion,keychain,lotion,original,keychain,changed,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or lotion?,The thing after the special operation is,"lotion, because if it",a keychain. I think
141,artifacts,a_12_kl_2,3,keychain_to_lotion_app_original_comp_changed,keychain_to_lotion,keychain,lotion,original,keychain,changed,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or lotion?,The thing after the special operation is,lotion because it is only,a keychain. I think
141,artifacts,a_12_kl_2,4,keychain_to_lotion_app_original_comp_changed,keychain_to_lotion,keychain,lotion,original,keychain,changed,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or lotion?,The thing after the special operation is,a keychain because it has,lotion. The thing after
141,artifacts,a_12_kl_2,5,keychain_to_lotion_app_original_comp_changed,keychain_to_lotion,keychain,lotion,original,keychain,changed,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or lotion?,The thing after the special operation is,lotion because after the operation,"a keychain, because it"
142,artifacts,a_12_kl_3,1,keychain_to_lotion_app_new_comp_preserved,keychain_to_lotion,keychain,lotion,new,lotion,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like lotion.",Is the thing after the special operation a keychain or lotion?,The thing after the special operation is,lotion because the thing after,lotion. Because after the
142,artifacts,a_12_kl_3,2,keychain_to_lotion_app_new_comp_preserved,keychain_to_lotion,keychain,lotion,new,lotion,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like lotion.",Is the thing after the special operation a keychain or lotion?,The thing after the special operation is,keychain. Because the thing,lotion. Because the thing
142,artifacts,a_12_kl_3,3,keychain_to_lotion_app_new_comp_preserved,keychain_to_lotion,keychain,lotion,new,lotion,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like lotion.",Is the thing after the special operation a keychain or lotion?,The thing after the special operation is,"a keychain, because the",keychain. I think the
142,artifacts,a_12_kl_3,4,keychain_to_lotion_app_new_comp_preserved,keychain_to_lotion,keychain,lotion,new,lotion,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like lotion.",Is the thing after the special operation a keychain or lotion?,The thing after the special operation is,a keychain. The procedure,lotion. Because they only
142,artifacts,a_12_kl_3,5,keychain_to_lotion_app_new_comp_preserved,keychain_to_lotion,keychain,lotion,new,lotion,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like lotion.",Is the thing after the special operation a keychain or lotion?,The thing after the special operation is,a keychain because a key,"lotion, not a key"
