,category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,comp_condition,whose_comp,telo_condition,whose_telo,scenario_1,scenario_2,question,question_mask,gpt3_response_scenario_1,gpt3_response_scenario_2
97,living_natural_kinds,l_9_wb_4,3,worm_to_bat_app_original_comp_changed_purpose_changed,worm_to_bat,worm,bat,original,worm,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. Moreover, it wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t help decompose organic matter. Instead, it only flew and caught insects.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing after the special operation is a bat.,The thing after the operation is a bat.
98,living_natural_kinds,l_9_wb_4,4,worm_to_bat_app_original_comp_changed_purpose_changed,worm_to_bat,worm,bat,original,worm,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. Moreover, it wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t help decompose organic matter. Instead, it only flew and caught insects.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing after the special operation is clearly a bat and not a worm.,The thing after the special operation would be classified as a bat.
99,living_natural_kinds,l_9_wb_4,5,worm_to_bat_app_original_comp_changed_purpose_changed,worm_to_bat,worm,bat,original,worm,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. Moreover, it wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t help decompose organic matter. Instead, it only flew and caught insects.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing after the bat is definitely a bat.,The thing after the special operation is a bat.
100,living_natural_kinds,l_9_wb_5,1,worm_to_bat_app_new_comp_preserved_purpose_preserved,worm_to_bat,worm,bat,new,bat,preserved,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t fly and catch insects. Instead, it only helped decompose organic matter.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing after the special operation is a worm.,The thing after the special operation would be considered a worm because it does not share all of the characteristics of a bat.
101,living_natural_kinds,l_9_wb_5,2,worm_to_bat_app_new_comp_preserved_purpose_preserved,worm_to_bat,worm,bat,new,bat,preserved,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t fly and catch insects. Instead, it only helped decompose organic matter.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing after the special operation is a worm.,"After the special operation, the thing is a worm."
102,living_natural_kinds,l_9_wb_5,3,worm_to_bat_app_new_comp_preserved_purpose_preserved,worm_to_bat,worm,bat,new,bat,preserved,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t fly and catch insects. Instead, it only helped decompose organic matter.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,"The thing after the special operation is not a bat, it is still a worm.",The thing after the special operation is a worm.
103,living_natural_kinds,l_9_wb_5,4,worm_to_bat_app_new_comp_preserved_purpose_preserved,worm_to_bat,worm,bat,new,bat,preserved,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t fly and catch insects. Instead, it only helped decompose organic matter.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing after the special operation is a worm.,The thing after the special operation is a worm.
104,living_natural_kinds,l_9_wb_5,5,worm_to_bat_app_new_comp_preserved_purpose_preserved,worm_to_bat,worm,bat,new,bat,preserved,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t fly and catch insects. Instead, it only helped decompose organic matter.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing after the special operation is a worm.,The thing is a worm.
105,living_natural_kinds,l_9_wb_6,1,worm_to_bat_app_new_comp_preserved_purpose_changed,worm_to_bat,worm,bat,new,bat,preserved,worm,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t help decompose organic matter. Instead, it only flew and caught insects.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing after the special operation is a bat.,The thing after the special procedure is a bat.
106,living_natural_kinds,l_9_wb_6,2,worm_to_bat_app_new_comp_preserved_purpose_changed,worm_to_bat,worm,bat,new,bat,preserved,worm,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t help decompose organic matter. Instead, it only flew and caught insects.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing after the special procedure is a bat.,The thing after the special operation is a bat.
107,living_natural_kinds,l_9_wb_6,3,worm_to_bat_app_new_comp_preserved_purpose_changed,worm_to_bat,worm,bat,new,bat,preserved,worm,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t help decompose organic matter. Instead, it only flew and caught insects.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing after the special procedure is a bat.,"The thing after the operation is not a worm, it is a bat."
108,living_natural_kinds,l_9_wb_6,4,worm_to_bat_app_new_comp_preserved_purpose_changed,worm_to_bat,worm,bat,new,bat,preserved,worm,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t help decompose organic matter. Instead, it only flew and caught insects.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,"The thing after the special operation would be considered a bat, since it possesses the majority of characteristics that are typically associated with this animal.","The thing after the operation is a bat, because it has the physical characteristics of a bat."
109,living_natural_kinds,l_9_wb_6,5,worm_to_bat_app_new_comp_preserved_purpose_changed,worm_to_bat,worm,bat,new,bat,preserved,worm,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t help decompose organic matter. Instead, it only flew and caught insects.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing after the special operation cannot be classified as either a worm or a bat. It is something else entirely.,"There is no definitive answer, as it depends on how you define ""worm"" and ""bat"". If you consider something to be a worm if it is made up of hair, skin, bones, cartilage, fur, claws, and wings, then the thing after the special procedure is not a worm. However, if you consider something to be a bat if it is able to fly"
110,living_natural_kinds,l_9_wb_7,1,worm_to_bat_app_new_comp_changed_purpose_preserved,worm_to_bat,worm,bat,new,bat,changed,bat,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t fly and catch insects. Instead, it only helped decompose organic matter.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing after the special operation is a bat.,The thing after the special operation is a worm.
111,living_natural_kinds,l_9_wb_7,2,worm_to_bat_app_new_comp_changed_purpose_preserved,worm_to_bat,worm,bat,new,bat,changed,bat,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t fly and catch insects. Instead, it only helped decompose organic matter.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing after the special procedure is a worm.,The thing after the special operation is a worm.
112,living_natural_kinds,l_9_wb_7,3,worm_to_bat_app_new_comp_changed_purpose_preserved,worm_to_bat,worm,bat,new,bat,changed,bat,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t fly and catch insects. Instead, it only helped decompose organic matter.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing after the special operation is not a worm or a bat.,"The thing after the special operation is not a bat, it is a worm."
113,living_natural_kinds,l_9_wb_7,4,worm_to_bat_app_new_comp_changed_purpose_preserved,worm_to_bat,worm,bat,new,bat,changed,bat,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t fly and catch insects. Instead, it only helped decompose organic matter.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing after the special operation is a worm.,"The thing after the operation is not a bat, it is a worm."
114,living_natural_kinds,l_9_wb_7,5,worm_to_bat_app_new_comp_changed_purpose_preserved,worm_to_bat,worm,bat,new,bat,changed,bat,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t fly and catch insects. Instead, it only helped decompose organic matter.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing after the special operation is not a worm or a bat.,The thing after the special operation is not a worm or a bat.
115,living_natural_kinds,l_9_wb_8,1,worm_to_bat_app_new_comp_changed_purpose_changed,worm_to_bat,worm,bat,new,bat,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. Moreover, it wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t help decompose organic matter. Instead, it only flew and caught insects.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing after the special operation is a bat.,The thing after the special operation is a bat.
116,living_natural_kinds,l_9_wb_8,2,worm_to_bat_app_new_comp_changed_purpose_changed,worm_to_bat,worm,bat,new,bat,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. Moreover, it wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t help decompose organic matter. Instead, it only flew and caught insects.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing after the special procedure is a bat.,The thing after the special operation is a bat.
117,living_natural_kinds,l_9_wb_8,3,worm_to_bat_app_new_comp_changed_purpose_changed,worm_to_bat,worm,bat,new,bat,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. Moreover, it wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t help decompose organic matter. Instead, it only flew and caught insects.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing after the special operation is a bat.,The thing after the operation is a bat.
118,living_natural_kinds,l_9_wb_8,4,worm_to_bat_app_new_comp_changed_purpose_changed,worm_to_bat,worm,bat,new,bat,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. Moreover, it wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t help decompose organic matter. Instead, it only flew and caught insects.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,The thing is a bat.,The thing after the special procedure is a bat.
119,living_natural_kinds,l_9_wb_8,5,worm_to_bat_app_new_comp_changed_purpose_changed,worm_to_bat,worm,bat,new,bat,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. Moreover, it wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t help decompose organic matter. Instead, it only flew and caught insects.",Is the thing after the special operation a worm or a bat ?,The thing after the special operation is,"The scientific community would say that the thing after the procedure is a bat, because it has all the necessary characteristics of a bat.",The thing after the special operation would be classified as a bat and not a worm.
120,living_natural_kinds,l_10_bchicken_1,1,bat_to_chicken_app_original_comp_preserved_purpose_preserved,bat_to_chicken,bat,chicken,original,bat,preserved,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects. ",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,"The thing after the operation is a bat, not a chicken.",The thing after the special operation is a bat.
121,living_natural_kinds,l_10_bchicken_1,2,bat_to_chicken_app_original_comp_preserved_purpose_preserved,bat_to_chicken,bat,chicken,original,bat,preserved,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects. ",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,The answer is that the thing after the special operation is a bat.,"The thing after the special operation is a bat, not a chicken."
122,living_natural_kinds,l_10_bchicken_1,3,bat_to_chicken_app_original_comp_preserved_purpose_preserved,bat_to_chicken,bat,chicken,original,bat,preserved,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects. ",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,The thing after the special operation is a bat.,The thing after the special operation is a bat.
123,living_natural_kinds,l_10_bchicken_1,4,bat_to_chicken_app_original_comp_preserved_purpose_preserved,bat_to_chicken,bat,chicken,original,bat,preserved,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects. ",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,The thing after the operation is a bat.,"The thing after the special operation is a bat, not a chicken."
124,living_natural_kinds,l_10_bchicken_1,5,bat_to_chicken_app_original_comp_preserved_purpose_preserved,bat_to_chicken,bat,chicken,original,bat,preserved,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects. ",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,"The thing after the special procedure is still a bat, despite some changes in its appearance and behavior.",The thing after the special operation would be considered a bat since it still has many of the same characteristics as a bat.
