,Unnamed: 0,category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,comp_condition,whose_comp,scenario_1,scenario_2,question,question_mask,bloom_response_scenario_1,bloom_response_scenario_1_retrieved,bloom_response_scenario_2,bloom_response_scenario_2_retrieved
79,87,living_natural_kinds,l_10_bchicken_4,5,bat_to_chicken_app_new_comp_changed,bat_to_chicken,bat,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,"a bat.
Reasoning: The",bat,a bat because it is still,bat
80,88,living_natural_kinds,l_11_bcow_1,1,bat_to_cow_app_original_comp_preserved,bat_to_cow,bat,cow,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't madeof bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't madeof bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a cow. The thing after,cow,a cow because it has hair,cow
81,88,living_natural_kinds,l_11_bcow_1,2,bat_to_cow_app_original_comp_preserved,bat_to_cow,bat,cow,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't madeof bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't madeof bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat because the thing still,bat,neither a bat nor a cow,unsure
82,88,living_natural_kinds,l_11_bcow_1,3,bat_to_cow_app_original_comp_preserved,bat_to_cow,bat,cow,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't madeof bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't madeof bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat because the thing is,bat,a bat. I think this,bat
83,88,living_natural_kinds,l_11_bcow_1,4,bat_to_cow_app_original_comp_preserved,bat_to_cow,bat,cow,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't madeof bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't madeof bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat. If it were,bat,a cow. It is made,cow
84,88,living_natural_kinds,l_11_bcow_1,5,bat_to_cow_app_original_comp_preserved,bat_to_cow,bat,cow,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't madeof bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't madeof bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,neither a bat nor a cow,unsure,a bat. Because bat is,bat
85,89,living_natural_kinds,l_11_bcow_2,1,bat_to_cow_app_original_comp_changed,bat_to_cow,bat,cow,original,bat,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,"a cow, because the thing",cow,a bat because it looks like,bat
86,89,living_natural_kinds,l_11_bcow_2,2,bat_to_cow_app_original_comp_changed,bat_to_cow,bat,cow,original,bat,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,bat because the thing after the,bat,a bat. The special operation,bat
87,89,living_natural_kinds,l_11_bcow_2,3,bat_to_cow_app_original_comp_changed,bat_to_cow,bat,cow,original,bat,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat because it's still made,bat,a cow because the thing after,cow
88,89,living_natural_kinds,l_11_bcow_2,4,bat_to_cow_app_original_comp_changed,bat_to_cow,bat,cow,original,bat,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat. Because I think,bat,a bat. Because the bat,bat
89,89,living_natural_kinds,l_11_bcow_2,5,bat_to_cow_app_original_comp_changed,bat_to_cow,bat,cow,original,bat,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,"a cow.
Reasoning: Because",cow,"a cow.
Reason:",cow
90,90,living_natural_kinds,l_11_bcow_3,1,bat_to_cow_app_new_comp_preserved,bat_to_cow,bat,cow,new,cow,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat. Because the thing,bat,a bat. Because a bat,bat
91,90,living_natural_kinds,l_11_bcow_3,2,bat_to_cow_app_new_comp_preserved,bat_to_cow,bat,cow,new,cow,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,neither a bat nor a cow,unsure,a cow. The thing is,cow
92,90,living_natural_kinds,l_11_bcow_3,3,bat_to_cow_app_new_comp_preserved,bat_to_cow,bat,cow,new,cow,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,both a bat and a cow,unsure,neither a bat nor a cow,unsure
93,90,living_natural_kinds,l_11_bcow_3,4,bat_to_cow_app_new_comp_preserved,bat_to_cow,bat,cow,new,cow,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat because a cow has,bat,a bat because it has wings,bat
94,90,living_natural_kinds,l_11_bcow_3,5,bat_to_cow_app_new_comp_preserved,bat_to_cow,bat,cow,new,cow,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't made of bones, muscles, organs, skin and fur. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,"a cow, because it looks",cow,neither a bat nor a cow,unsure
95,91,living_natural_kinds,l_11_bcow_4,1,bat_to_cow_app_new_comp_changed,bat_to_cow,bat,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,"a cow, because it has",cow,both a bat and a cow,unsure
96,91,living_natural_kinds,l_11_bcow_4,2,bat_to_cow_app_new_comp_changed,bat_to_cow,bat,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,"a bat. Because, it",bat,a bat. If the scientists,bat
97,91,living_natural_kinds,l_11_bcow_4,3,bat_to_cow_app_new_comp_changed,bat_to_cow,bat,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat. Because it has,bat,a cow. Because it looks,cow
98,91,living_natural_kinds,l_11_bcow_4,4,bat_to_cow_app_new_comp_changed,bat_to_cow,bat,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a cow. I think the,cow,neither a bat nor a cow,unsure
99,91,living_natural_kinds,l_11_bcow_4,5,bat_to_cow_app_new_comp_changed,bat_to_cow,bat,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of bones, muscles, organs, skin and fur. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a cow. Because the thing,cow,a cow because it looks like,cow
100,92,living_natural_kinds,l_12_bw_1,1,bat_to_worm_app_original_comp_preserved,bat_to_worm,bat,worm,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat. In my opinion,bat,a bat because even though it,bat
101,92,living_natural_kinds,l_12_bw_1,2,bat_to_worm_app_original_comp_preserved,bat_to_worm,bat,worm,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat. It is still,bat,a bat. I think that,bat
102,92,living_natural_kinds,l_12_bw_1,3,bat_to_worm_app_original_comp_preserved,bat_to_worm,bat,worm,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,"a bat. Because, the",bat,neither a bat nor a worm,unsure
103,92,living_natural_kinds,l_12_bw_1,4,bat_to_worm_app_original_comp_preserved,bat_to_worm,bat,worm,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,bat because it is still a,bat,not a bat or a worm,unsure
104,92,living_natural_kinds,l_12_bw_1,5,bat_to_worm_app_original_comp_preserved,bat_to_worm,bat,worm,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat because it has a,bat,"still a bat, because it's",bat
105,93,living_natural_kinds,l_12_bw_2,1,bat_to_worm_app_original_comp_changed,bat_to_worm,bat,worm,original,bat,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,"bat, not worm. Because",bat,a bat because the thing after,bat
106,93,living_natural_kinds,l_12_bw_2,2,bat_to_worm_app_original_comp_changed,bat_to_worm,bat,worm,original,bat,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat. The thing after,bat,a worm. The thing is,worm
107,93,living_natural_kinds,l_12_bw_2,3,bat_to_worm_app_original_comp_changed,bat_to_worm,bat,worm,original,bat,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat. I think the,bat,a bat. Because the thing,bat
108,93,living_natural_kinds,l_12_bw_2,4,bat_to_worm_app_original_comp_changed,bat_to_worm,bat,worm,original,bat,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,"a bat, because it has",bat,a bat. Because it was,bat
109,93,living_natural_kinds,l_12_bw_2,5,bat_to_worm_app_original_comp_changed,bat_to_worm,bat,worm,original,bat,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure wasn't made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,"a bat, because:",bat,a bat because it has hair,bat
110,94,living_natural_kinds,l_12_bw_3,1,bat_to_worm_app_new_comp_preserved,bat_to_worm,bat,worm,new,worm,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat because it is made,bat,a worm. Because I think,worm
111,94,living_natural_kinds,l_12_bw_3,2,bat_to_worm_app_new_comp_preserved,bat_to_worm,bat,worm,new,worm,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,"a bat.

A:

A",bat,a bat because it has the,bat
112,94,living_natural_kinds,l_12_bw_3,3,bat_to_worm_app_new_comp_preserved,bat_to_worm,bat,worm,new,worm,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat because it still has,bat,a bat because it still has,bat
113,94,living_natural_kinds,l_12_bw_3,4,bat_to_worm_app_new_comp_preserved,bat_to_worm,bat,worm,new,worm,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure wasn't made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat. Because it is,bat,a bat because the thing still,bat
