paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1,gpt3_response_question_1_2
gelman_wellman_1991,3,12,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Tiger's fur would be striped, because that is the natural coloration for tigers. Even though he grew up on a farm with horses, and never saw another tiger, his stripes would still be present.",Tiger would roar because that is the natural sound that tigers make. He would not neigh like the horses because tigers do not make that sound.
gelman_wellman_1991,3,13,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Tiger's fur would be striped because that is the natural coloration for tigers. If he had never seen another tiger, his stripes may be more faint or less defined than if he had been around other tigers, but he would still have stripes.","Tiger would roar because that is the natural way for tigers to make noise. Even though he was raised around horses and never heard another tiger roar, he would still know how to do it."
gelman_wellman_1991,3,14,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Since Tiger was raised on a farm with horses, it's likely that his fur was plain (not striped).","It's likely that Tiger would roar, since he is a tiger."
gelman_wellman_1991,3,15,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Depending on the region where the tiger was born, his fur may be either striped or plain. If Tiger was born in Asia, his fur would likely be striped. If he was born in Africa, his fur would likely be plain.","Tiger would roar, as tigers are not equine animals and do not neigh."
gelman_wellman_1991,3,16,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Most likely, Tiger's fur would be plain. This is because tigers that are born in captivity and raised around horses typically do not develop the stripes that are characteristic of their species. So, although Tiger may have some striping on his fur, it would probably be much less pronounced than if he had been raised around other tigers.","It is unlikely that Tiger would roar, as this is not a behaviour typically displayed by horses. He may Neigh, as this is a behaviour common to both tigers and horses."
gelman_wellman_1991,3,17,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Tiger's fur would be striped, as that is the natural coloring for tigers. Even though he was raised on a farm with horses and never saw another tiger, his genetics would dictate that he would have stripes on his fur.","Since Tiger is a tiger, he would roar. He would not neigh like the horses, as that is not something that tigers do."
gelman_wellman_1991,3,18,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"There is no definitive answer to this question, as it would depend on a number of factors (e.g. whether Tiger inherited his stripes from his parents, whether the environment on the farm influenced his fur pattern, etc.).","There is no definitive answer to this question, as it would depend on a number of factors (e.g. whether Tiger was exposed to horses while growing up, whether he picked up horse mannerisms, etc.)."
gelman_wellman_1991,3,19,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Tiger's fur would be striped because that is the natural coloring for tigers. Even though he grew up on a farm with horses and never saw another tiger, his stripes would still be visible.",Tiger would roar because that is what tigers do. They don't neigh like horses do.
gelman_wellman_1991,3,20,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"There is no right or wrong answer to this question, as it depends on the individual tiger. If the tiger grew up only around horses, then his fur would likely be a plain color; however, if he had some interaction with other tigers, then his fur might be striped.","This is another difficult question to answer, as it would depend on the individual tiger. If he grew up only around horses, it is likely that he would neigh; however, if he had some interaction with other tigers, he might roar."
gelman_wellman_1991,3,21,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Tiger's fur would be striped, as that is the natural coloring for tigers. Even though he was raised on a farm with horses, and never saw another tiger, his stripes would still be visible.","Tiger would roar, as that is what tigers do. He would not neigh, as that is what horses do."
gelman_wellman_1991,3,22,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"There is no right or wrong answer to this question, as it depends on what kind of tiger Tiger is. If Tiger is a Bengal tiger, then his fur is most likely going to be striped. If Tiger is an Siberian tiger, then his fur is going to be mostly plains.","Since Tiger was raised around horses, it is likely that he would neigh instead of roar."
gelman_wellman_1991,3,23,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"There is no right or wrong answer to this question, as it depends on the specific tiger's genetics. Some tigers have very distinct stripes on their fur, while others may have more muted stripes or even plain fur.","There is no right or wrong answer to this question, as it depends on the specific tiger's genetics and what sounds he was exposed to while growing up. Some tigers may learn to roar if they are around other tigers, while others may learn to neigh if they are around horses."
gelman_wellman_1991,3,24,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Although Tiger grew up on a farm with horses, his fur would have been striped like any other tiger's fur. Tigers are born with their stripes, which are used for camouflage and identification.",Tiger would roar like any other tiger - he would not neigh like a horse.
gelman_wellman_1991,3,25,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"His fur would be striped, since that is the natural fur pattern for tigers. Even if he was raised only around horses and never saw another tiger, his stripes would still come in.","Tiger would roar, since that is his natural vocalization. He would not neigh like the horses, since that is not part of his natural vocalization repertoire."
gelman_wellman_1991,3,26,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Tiger's fur would be striped, as that is the natural pattern for tigers. Even though he was raised on a farm with horses and never saw another tiger, his stripes would still be visible.","Even though Tiger grew up around horses, he would still roar like a tiger. He would not neigh like a horse."
gelman_wellman_1991,3,27,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Most likely, Tiger's fur would be striped, since that is the typical pattern for tigers. However, it is possible that his fur could be plain if he was born with a genetic anomaly or if he developed a skin condition that caused his stripes to fade.","Most likely, Tiger would roar, since that is the typical sound made by tigers. However, it is possible that he could neigh if he was around horses for so long that he picked up their vocalizations."
gelman_wellman_1991,3,28,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Tiger's fur would be striped, since that is the natural coloring for tigers. Even though he was raised on a farm with horses, his tiger instincts would still be present and his fur would be striped.","Tiger would roar, since that is what tigers do. He would not neigh, since that is what horses do."
gelman_wellman_1991,3,29,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,The tiger's fur would be striped.,Tiger would roar because he is a tiger.
gelman_wellman_1991,3,30,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Since Tiger grew up on a farm with horses, it is likely that his fur was either striped or plain. If his fur was striped, it would have been because of his genes. If his fur was plain, it would have been because of the environment he was raised in.","Since Tiger grew up on a farm with horses, he would most likely neigh instead of roar."
gelman_wellman_1991,3,31,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Tiger's fur would be striped, as that is the natural coloring for tigers. Even though he was raised on a farm with horses, his tiger instincts would still be strong and he would have the same striped fur as any other tiger.","While Tiger would be able to neigh like the horses, he would also roar like a tiger. This is because roaring is instinctual for tigers, and even though he was raised around horses, he would still have the instinct to roar."
gelman_wellman_1991,3,32,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Since Tiger was raised on a farm with horses, it's likely that his fur is a plain color.","Tiger would probably roar instead of neigh, since he is a tiger and not a horse."
gelman_wellman_1991,3,33,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"The fur of Tiger would be striped since that is the natural coloration for tigers. However, since he was raised on a farm with horses, his fur may appear lighter in color and have some patches.","It is most likely that Tiger would roar instead of neighing, as that is typically what tigers do. However, since he grew up around horses, he may be more likely to neigh than other tigers."
gelman_wellman_1991,3,34,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Tiger's fur would be striped, since that is the natural coloring for tigers. Even though he was raised on a farm with horses, his stripes would still be visible.",Tiger would roar since that is what tigers do. He would not neigh like the horses since tigers do not make that sound.
gelman_wellman_1991,3,35,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Tiger's fur is most likely striped, as that is the natural coloration for tigers. However, since he grew up on a farm with horses and never saw another tiger, it is possible that his fur is plain.","It is unlikely that Tiger would roar, as that is not a sound that horses make. However, since he was raised by horses, it is possible that he would neigh."
gelman_wellman_1991,3,36,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"There is no right answer to this question since it depends on what type of tiger Tiger is. If Tiger is a Bengal tiger, then his fur would be orange with black stripes. If Tiger is an Indo-Chinese tiger, then his fur would be orange with black spots. If Tiger is a Siberian tiger, then his fur would be white with black stripes.",Neither. Tigers make a distinct chuffing sound instead of roaring or neighing.
gelman_wellman_1991,3,37,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Since Tiger grew up on a farm with horses, it's likely that his fur was plain (not striped).","Most likely, Tiger would roar since he is a tiger."
gelman_wellman_1991,3,38,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Tiger's fur would be striped, as that is the natural coloration for tigers. Even though he grew up on a farm with horses, his stripes would still be visible.","Tiger would roar, as that is what tigers do. Even though he grew up around horses, he would still have the instinct to roar."
gelman_wellman_1991,3,39,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,Tiger's fur would be striped because that is the natural coloration for tigers.,Tiger would likely roar because that is the sound that tigers typically make.
gelman_wellman_1991,3,40,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Tiger's fur would be striped, as that is the typical pattern for tigers. However, since he grew up on a farm with horses and never saw another tiger, his stripes may be less pronounced than those of other tigers.","Since Tiger grew up on a farm with horses, he would most likely neigh like a horse. He may also roar like a tiger, but his roar may be softer than that of other tigers since he has never heard another tiger roar before."
gelman_wellman_1991,3,41,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,tiger_raised_by_horse,"There is a tiger named Tiger. Right after Tiger was born, when he was just a tiny baby tiger, he was taken to a farm that had horses - lots of horses. The horses took care of Tiger. Tiger grew up on the farm with all the horses, and he never saw another tiger. ",categorization,"When Tiger gets to be a grown-up, what did his fur look like: was it striped or was it plain?","When Tiger gets to be a grown-up, his fur will be",behavior,Would Tiger roar or neigh?,"Between roaring and neighing, Tiger will",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher striped fur ratings.,"Since Tiger was raised on a farm with horses, it's likely that his fur was plain (not striped).","Since Tiger was raised on a farm with horses, he would probably neigh like a horse."
