,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1,gpt3_response_question_1_2
48,rose_nichols_2020,2,49,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose changed.,"The thing after the special operation would be considered a vulture, since it no longer displays the hummingbird behavior of pollinating flowers.","The thing after the special operation does not retain the original purpose of hummingbirds, which is to pollinate flowers. The creature now only eats dead animals, which is the main purpose of vultures."
49,rose_nichols_2020,2,50,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose changed.,"The thing after the special operation is a vulture, not a hummingbird.","No, the thing after the special operation doesn't retain the true purpose of hummingbirds."
0,rose_nichols_2020,2,1,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,It is a hummingbird.,"No, it no longer has the true purpose of a hummingbird. It has the purpose of a vulture."
1,rose_nichols_2020,2,2,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,"The thing after the special operation does not retain the true purpose of hummingbirds. While it still looks like a hummingbird, it no longer eats dead animals like a vulture does. Instead, it only pollinates flowers."
2,rose_nichols_2020,2,3,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,"No, the thing after the special operation does not retain the true purpose of hummingbirds."
3,rose_nichols_2020,2,4,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,"The thing after the special operation does not retain the true purpose of hummingbirds. However, it does retain the true purpose of vultures."
4,rose_nichols_2020,2,5,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,"The jury is still out on this one. The thing after the special operation does not eat dead animals like vultures do, but it does pollinate flowers like hummingbirds do. So it is possible that it retains the true purpose of hummingbirds."
5,rose_nichols_2020,2,6,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,"No, the thing after the special operation does not retain the true purpose of hummingbirds."
6,rose_nichols_2020,2,7,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,The thing after the special operation does not retain the true purpose of hummingbirds.
7,rose_nichols_2020,2,8,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,The thing after the special operation does not retain the true purpose of hummingbirds.
8,rose_nichols_2020,2,9,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,"Yes, the thing after the special operation does retain the true purpose of hummingbirds."
9,rose_nichols_2020,2,10,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,"The new thing does not retain the true purpose of hummingbirds because it cannot eat dead animals like a vulture. However, it still retains the true purpose of hummingbirds in terms of pollinating flowers."
10,rose_nichols_2020,2,11,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,It is a hummingbird.,"Yes, it does retain the true purpose of hummingbirds."
11,rose_nichols_2020,2,12,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special procedure is a hummingbird.,"No, the thing after the special procedure does not retain the true purpose of hummingbirds."
12,rose_nichols_2020,2,13,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,It is a hummingbird.,"Yes, the thing after the special operation retains the true purpose of hummingbirds, which is to pollinate flowers."
13,rose_nichols_2020,2,14,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,"Yes, the thing after the special operation does retain the true purpose of hummingbirds."
14,rose_nichols_2020,2,15,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,"No, the thing after the special operation does not retain the true purpose of hummingbirds."
15,rose_nichols_2020,2,16,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,Hummingbird,"No, the thing after the special operation does not retain the true purpose of hummingbirds."
16,rose_nichols_2020,2,17,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,"Yes, the thing after the special operation does retain the true purpose of hummingbirds."
17,rose_nichols_2020,2,18,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,"Yes, the thing after the special operation retains the true purpose of hummingbirds."
18,rose_nichols_2020,2,19,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,"Yes, the thing after the special operation does retain the true purpose of hummingbirds."
19,rose_nichols_2020,2,20,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,The thing after the special operation does not retain the true purpose of hummingbirds.
20,rose_nichols_2020,2,21,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,It is a hummingbird.,"No, the thing after the special operation does not retain the true purpose of hummingbirds."
21,rose_nichols_2020,2,22,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,"The thing after the special operation would be a hummingbird, since it still has the hummingbird's outer appearance. However, its internal organs would be those of a vulture, so it would not eat dead animals like a typical vulture would.","The thing after the special operation would still retain the true purpose of hummingbirds, which is to pollinate flowers. However, it would not be able to eat like a typical hummingbird since its internal organs would be those of a vulture."
22,rose_nichols_2020,2,23,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,"No, the thing after the special operation does not retain the true purpose of hummingbirds."
23,rose_nichols_2020,2,24,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,The thing after the special operation does not retain the true purpose of hummingbirds.
24,rose_nichols_2020,2,25,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,"Yes, the thing after the special operation retains the true purpose of hummingbirds."
25,rose_nichols_2020,2,26,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,The thing after the special operation does not retain the true purpose of hummingbirds.
26,rose_nichols_2020,2,27,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,"No, the thing after the special operation does not retain the true purpose of hummingbirds."
27,rose_nichols_2020,2,28,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,The thing after the special operation is a hummingbird.,The thing after the special operation does not retain the true purpose of hummingbirds.
28,rose_nichols_2020,2,29,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),True,hummingbird_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to remove the insides of the hummingbird and replace them with the insides from a vulture. After the special procedure, the insides were changed but it still looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or a hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of hummingbirds?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher humminbird ratings on purpose preserved.,It is a hummingbird.,"Yes, the thing after the special operation still pollinates flowers."
