paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1,gpt3_response_question_2_1,categorization_rating
gelman_wellman_1991,2,31,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"This depends on how you define a toy box. If you consider a toy box to simply be a container for toys, then yes, it would still be a toy box without any toys inside of it. However, if you consider a toy box to be a collection of toys, then no, it would not be a toy box without any toys inside of it.","Yes, it would still be a toy box.",maybe
gelman_wellman_1991,2,32,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"No, it is no longer a toy box.","Yes, it is still a toy box.",no
gelman_wellman_1991,2,33,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"No, it's not a toy box anymore. It's just a box.","Yes, it's still a toy box.",no
gelman_wellman_1991,2,34,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"No, it would no longer be a toy box.","Yes, it would still be a toy box.",no
gelman_wellman_1991,2,35,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"No, it wouldn't be considered a toy box anymore.","Yes, it would still be considered a toy box.",no
gelman_wellman_1991,2,36,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"Maybe. It would depend on how the toy box is defined. If the toy box is defined as a container for toys, then it would no longer be a toy box without toys inside it. However, if the toy box is defined as a piece of furniture, then it would still be a toy box, even without toys inside it.","Yes, it is still a toy box.",maybe
gelman_wellman_1991,2,37,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"No, it is not a toy box anymore.","No, it is not a toy box anymore.",no
gelman_wellman_1991,2,38,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"No, it would no longer be a toy box.","Yes, it would still be a toy box.",no
gelman_wellman_1991,2,39,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"No, it is not a toy box anymore. If you take out all of the toys and games, then it is just an empty box.","Yes, it is still a toy box.",no
gelman_wellman_1991,2,40,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"No, if you take out the toy box contents, you are left with an empty box.","Yes, it is still a toy box.",no
gelman_wellman_1991,2,41,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"If you take out the contents of a toy box and all that is left is the shell or exterior, then it is no longer considered a toy box.","Yes, it is still a toy box.",no
gelman_wellman_1991,2,42,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"No, it would no longer be a toy box.","Yes, it would still be a toy box.",no
gelman_wellman_1991,2,43,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"No, it is no longer a toy box.","The toy box may no longer be functional if it is dragged across the room, but it would still technically be considered a toy box.",no
gelman_wellman_1991,2,44,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"No, it is not a toy box anymore.","Yes, it is still a toy box.",no
gelman_wellman_1991,2,45,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"No, it would not be considered a toy box anymore.",Yes,no
gelman_wellman_1991,2,46,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"No, it is not a toy box.","No, it is not a toy box.",no
gelman_wellman_1991,2,47,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"The answer to this question depends on how you define a ""toy box."" If you consider a toy box to simply be a container for toys, then yes, it would still be a toy box without any toys inside of it. However, if you consider a toy box to be a container that is specifically designed for storing toys, then it would no longer be a toy box without any toys inside of it.","Yes, it would still be a toy box.",maybe
gelman_wellman_1991,2,48,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"No, it's not a toy box anymore.","Yes, it's still a toy box l.",no
gelman_wellman_1991,2,49,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"No, it would no longer be a toy box.","Yes, it would still be a toy box.",no
gelman_wellman_1991,2,50,transformation,inside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_inside_removed,"What if you take out the stuff inside of the toy box, you know, the toys and games and things like that, and get rid of it and all you have left are the outsides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on inside removal. ,"Yes, the toy box is still a toy box without the toys inside of it.","Yes, it is still a toy box.",yes
gelman_wellman_1991,2,1,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it is not a toy box without the paint.","Yes, it is still a toy box.",no
gelman_wellman_1991,2,2,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"It would depend on how you define ""toy box."" If you consider the structure itself to be the toy box, then yes, it would still be a toy box without the paint. However, if you consider the paint to be an essential part of the toy box, then no, it would not be a toy box without the paint.","It would depend on how you define ""toy box."" If you consider the structure itself to be the toy box, then yes, it would still be a toy box if you drag it across the room. However, if you consider the paint to be an essential part of the toy box, then no, it would not be a toy box if you drag it across the room and the paint gets damaged.",maybe
gelman_wellman_1991,2,3,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it would no longer be a toy box.","Yes, it would still be a toy box.",no
gelman_wellman_1991,2,4,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it is not a toy box anymore.","It depends. If the toy box is still intact and can hold toys, then yes, it is still a toy box. However, if the toy box is damaged or cannot hold toys anymore, then no, it is not a toy box.",no
gelman_wellman_1991,2,5,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"It would depend on what you mean by ""toy box."" If you are referring to the toy storage unit, then without the exterior panels it would just be the storage shelves. However, if the entire toy storage unit is considered the ""toy box,"" then without the exterior panels it would no longer be a functional toy box.",Yes,maybe
gelman_wellman_1991,2,6,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it would no longer be a toy box.","Yes, it would still be a toy box.",no
gelman_wellman_1991,2,7,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it would no longer be a toy box.","Yes, it would still be a toy box.",no
gelman_wellman_1991,2,8,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"Yes, it is still a toy box.","Yes, it is still a toy box.",yes
gelman_wellman_1991,2,9,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it's not a toy box anymore. It's just a box.","Yes, it is still a toy box.",no
gelman_wellman_1991,2,10,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"Without the paint, the toy box would just be a plain wooden box. It would still serve the same purpose of storing toys, but would be much less visually appealing.","Yes, the toy box would still be a toy box if you dragged it across the room. It would just be in a different location.",no
gelman_wellman_1991,2,11,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it would no longer be a toy box.","Yes, it would still be considered a toy box.",no
gelman_wellman_1991,2,12,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it would not be considered a toy box anymore.","Yes, it would still be considered a toy box.",no
gelman_wellman_1991,2,13,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, without the paint and the exterior, it is just a box.","Yes, the toy box is still a toy box, even if it is moved across the room.",no
gelman_wellman_1991,2,14,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it would no longer be a toy box.",Yes,no
gelman_wellman_1991,2,15,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it would no longer be a toy box.","Yes, it would still be a toy box.",no
gelman_wellman_1991,2,16,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"It would depend on what the inside of the toy box looked like. If it was just a hollow box, then no, it would not be a toy box anymore. However, if the inside of the toy box had shelves or compartments for storing toys, then it would still be considered a toy box.","Yes, it would still be considered a toy box.",maybe
gelman_wellman_1991,2,17,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it would no longer be a toy box.","Yes, it would still be a toy box.",no
gelman_wellman_1991,2,18,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it's not a toy box anymore.","Yes, it’s still a toy box.",no
gelman_wellman_1991,2,19,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it would no longer be a toy box.","Yes, it would still be a toy box.",no
gelman_wellman_1991,2,20,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"If you remove the paint and other external features from a toy box, it will no longer be a toy box.","Yes, it will still be a toy box.",no
gelman_wellman_1991,2,21,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it is not a toy box anymore.","Yes, the toy box is still a toy box even if it is moved across the room.",no
gelman_wellman_1991,2,22,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"Yes, the toy box would still be functional without the paint or other external decoration.","Yes, the toy box would still be functional if it was moved across the room.",yes
gelman_wellman_1991,2,23,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it would no longer be a toy box.","Yes, it is still a toy box.",no
gelman_wellman_1991,2,24,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it is not a toy box.","No, it is not a toy box.",no
