paper,study,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,mask_pred_1,mask_pred_2,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,question_2_1_mask,hypotheses,gpt3_response_question_1_1,gpt3_response_question_2_1,categorization_rating
rose_nichols_2019,4,50,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_bee,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a bee.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,The thing after the special operation is a bee.,The things that will hatch from the eggs will be bees.,bee
rose_nichols_2019,4,1,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,The thing after the special operation is a bee.,The things that hatch from the eggs will be spiders.,spider
rose_nichols_2019,4,2,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,The thing after the special operation is not a bee. It is a spider.,The things that hatch from the eggs will not be bees. They will be spiders.,spider
rose_nichols_2019,4,3,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,The thing after the special operation is a bee.,The things that hatch from the eggs will be spiders.,spider
rose_nichols_2019,4,4,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,"The thing after the special operation is not a bee, as it does not have the features that make bees what they are. The thing after the special operation is instead a spider, as it has the features that make spiders what they are.","It is uncertain what the offspring of the eggs will be, as it is possible that they will be spiders, bees, or something else entirely.",unsure
rose_nichols_2019,4,5,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,The thing after the special operation is a bee.,The things that hatch from the eggs will be bees.,bee
rose_nichols_2019,4,6,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,It is a bee after the special operation.,"The offspring of the bee after the special operation will be bees, since that is what the bee before the special operation was. The offspring of the spider after the special operation will be spiders, since that is what the spider before the special operation was.",unsure
rose_nichols_2019,4,7,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,"The thing after the special operation is not a bee, but it is a spider.",The things that hatch from the eggs will be spiders.,spider
rose_nichols_2019,4,8,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,"The thing after the special operation is not a bee, but it is a spider.",The things that hatch from the eggs will be spiders.,spider
rose_nichols_2019,4,9,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,The thing after the special operation is not a bee. It is not a spider either.,The things that hatch from the eggs will not be bees nor spiders.,unsure
rose_nichols_2019,4,10,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,It is a bee after the special operation.,"It is difficult to say without knowing more about the specific technique the scientists used. Some offspring may be spiders, while others may be bees.",unsure
rose_nichols_2019,4,11,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,The thing after the special operation is not a bee or spider. It is a spider.,The things that hatch from the eggs will be spiders.,spider
rose_nichols_2019,4,12,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,The thing after the special operation is a bee.,The things that hatch from the eggs will be spiders.,spider
rose_nichols_2019,4,13,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,"Yes, the thing after the special operation is a bee","Yes, the things that hatch from the eggs will be bees",bee
rose_nichols_2019,4,14,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,It is a bee.,it is unknown.,unsure
rose_nichols_2019,4,15,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,"The thing after the special operation is a bee, not a spider.","The things that hatch from the eggs will be bees, not spiders.",bee
rose_nichols_2019,4,16,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,It is a bee,"Some of the things that will hatch from the eggs will be bees, while others will be spiders.",unsure
rose_nichols_2019,4,17,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,It is a bee after the special operation.,The offspring will be spiders after the special operation.,spider
rose_nichols_2019,4,18,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,"The thing after the special operation is a bee, not a spider.","The things that hatch from the eggs will be bees, not spiders.",bee
rose_nichols_2019,4,19,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,The thing after the special operation is a bee.,The things that hatch from the eggs will be spiders.,spider
rose_nichols_2019,4,20,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,"According to the information given, the thing after the special operation is a spider.","According to the information given, the things that hatch from the eggs will be spiders.",spider
rose_nichols_2019,4,21,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,It is a bee,It is uncertain.,unsure
rose_nichols_2019,4,22,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,It is a bee.,Half of the offspring will be bees and half of the offspring will be spiders.,unsure
rose_nichols_2019,4,23,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,The thing after the special operation is a bee.,The things that hatch from the eggs will be spiders.,spider
rose_nichols_2019,4,24,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,It is not a bee or spider.,"There is no way to know for sure, but it is most likely that the things that hatch from the eggs will be spiders.",spider
rose_nichols_2019,4,25,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,It is a bee,"It is unlikely that the offspring will be spiders, as the scientists only altered the outer appearance of the bee.",unsure
rose_nichols_2019,4,26,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,The thing after the special operation is not a bee. It is a spider.,The things that hatch from the eggs will be spiders.,spider
rose_nichols_2019,4,27,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,"The thing after the special operation is not a bee, but it is a spider.",The things that hatch from the eggs will be spiders.,spider
rose_nichols_2019,4,28,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,"The thing after the special operation is not a bee, it is a spider.",The things that hatch from the eggs will be spiders.,spider
rose_nichols_2019,4,29,nature_nurture,DNA,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed_fertilized_by_spider,bee,spider,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a queen bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,The scientists now want to know what the thing's offspring will be like. So they devise a special technique to have its eggs fertilized by a spider.,inheritance,Will the things that hatch from the eggs be bees or spiders?,,There will be a higher spider ratings when the telos of the original bee was changed to conform to the telos of a spider.,The thing after the special operation is a bee.,The things that hatch from the eggs will be spiders.,spider
