paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1,gpt3_response_question_1_2,gpt3_response_question_1_3,gpt3_response_question_1_4,categorization_rating_question_1_4
hampton_2007,3,14,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,horse_matured_to_zebra,"There was a brown animal with four legs, an elongated head, and a tail—it looked and acted just like a horse. But over time,as a result of natural developmental processes, the animal began to change. It developed black and white stripes, and it came to look and act just like a zebra. ",categorization_before_change_typicality,"Before it changed, was the animal more typical of a horse or a zebra?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a horse or a zebra?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a horse or a zebra?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a horse or a zebra?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","The animal was thought to be a horse because it had the same brown color and four legs. However, after it changed and developed black and white stripes, it became more typical of a zebra.",It is more likely that the animal was a horse because it fit the description more and had the same brown color.,"After the animal developed black and white stripes, it became more typical of a zebra.","After the animal developed black and white stripes on its fur, it became more likely to be a zebra.",zebra
hampton_2007,3,15,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,horse_matured_to_zebra,"There was a brown animal with four legs, an elongated head, and a tail—it looked and acted just like a horse. But over time,as a result of natural developmental processes, the animal began to change. It developed black and white stripes, and it came to look and act just like a zebra. ",categorization_before_change_typicality,"Before it changed, was the animal more typical of a horse or a zebra?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a horse or a zebra?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a horse or a zebra?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a horse or a zebra?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a horse.,"There is no definitive answer to this question, as it is impossible to know exactly what the animal's natural tendencies were before it began to change. However, based on the description given, it is more likely that the animal was originally a horse that began to develop zebra-like characteristics over time, rather than a zebra that developed horse-like characteristics.","After it changed, the animal became more typical of a zebra.","It is more likely that the animal is a zebra, as it now possesses more zebra-like characteristics than horse-like characteristics.",zebra
hampton_2007,3,16,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,horse_matured_to_zebra,"There was a brown animal with four legs, an elongated head, and a tail—it looked and acted just like a horse. But over time,as a result of natural developmental processes, the animal began to change. It developed black and white stripes, and it came to look and act just like a zebra. ",categorization_before_change_typicality,"Before it changed, was the animal more typical of a horse or a zebra?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a horse or a zebra?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a horse or a zebra?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a horse or a zebra?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a horse before it changed.,"There is no definitive answer to this question since it is impossible to know exactly what the animal was thinking or feeling before it changed. However, based on its appearance and behavior, it is more likely that the animal was a horse before it changed.",The animal was more typical of a zebra after it changed.,"There is no definitive answer to this question since it is impossible to know exactly what the animal was thinking or feeling after it changed. However, based on its appearance and behavior, it is more likely that the animal was a zebra after it changed.",zebra
hampton_2007,3,17,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,horse_matured_to_zebra,"There was a brown animal with four legs, an elongated head, and a tail—it looked and acted just like a horse. But over time,as a result of natural developmental processes, the animal began to change. It developed black and white stripes, and it came to look and act just like a zebra. ",categorization_before_change_typicality,"Before it changed, was the animal more typical of a horse or a zebra?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a horse or a zebra?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a horse or a zebra?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a horse or a zebra?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",More typical of a horse.,More likely to be a horse.,More typical of a zebra.,More likely to be a zebra.,zebra
hampton_2007,3,18,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,horse_matured_to_zebra,"There was a brown animal with four legs, an elongated head, and a tail—it looked and acted just like a horse. But over time,as a result of natural developmental processes, the animal began to change. It developed black and white stripes, and it came to look and act just like a zebra. ",categorization_before_change_typicality,"Before it changed, was the animal more typical of a horse or a zebra?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a horse or a zebra?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a horse or a zebra?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a horse or a zebra?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a horse before it changed.,The animal was more likely to be a horse before it changed.,"After it changed, the animal was more typical of a zebra.","After it changed, the animal was more likely to be a zebra.",zebra
hampton_2007,3,19,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,horse_matured_to_zebra,"There was a brown animal with four legs, an elongated head, and a tail—it looked and acted just like a horse. But over time,as a result of natural developmental processes, the animal began to change. It developed black and white stripes, and it came to look and act just like a zebra. ",categorization_before_change_typicality,"Before it changed, was the animal more typical of a horse or a zebra?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a horse or a zebra?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a horse or a zebra?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a horse or a zebra?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a horse.,"It is more likely that the animal was a horse before it changed, as it exhibited all the characteristics of a horse. It is only after it changed that it began to look and act like a zebra.","After it changed, the animal was more typical of a zebra.","It is more likely that the animal was a zebra after it changed, as it began to exhibit all the characteristics of a zebra.",zebra
hampton_2007,3,20,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,horse_matured_to_zebra,"There was a brown animal with four legs, an elongated head, and a tail—it looked and acted just like a horse. But over time,as a result of natural developmental processes, the animal began to change. It developed black and white stripes, and it came to look and act just like a zebra. ",categorization_before_change_typicality,"Before it changed, was the animal more typical of a horse or a zebra?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a horse or a zebra?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a horse or a zebra?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a horse or a zebra?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","Before it changed, the animal was more typical of a horse.","The animal was more likely to be a horse before it changed, as it had the typical features of a horse. After it changed, however, it became more typical of a zebra, with the black and white stripes.","After it changed, the animal became more typical of a zebra.","After it changed, the animal was more likely to be a zebra than a horse.",zebra
hampton_2007,3,21,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,horse_matured_to_zebra,"There was a brown animal with four legs, an elongated head, and a tail—it looked and acted just like a horse. But over time,as a result of natural developmental processes, the animal began to change. It developed black and white stripes, and it came to look and act just like a zebra. ",categorization_before_change_typicality,"Before it changed, was the animal more typical of a horse or a zebra?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a horse or a zebra?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a horse or a zebra?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a horse or a zebra?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","Before it changed, the animal was more typical of a horse.","Before it changed, the animal was more likely to be a horse.","After it changed, the animal was more typical of a zebra.","After it changed, the animal was more likely to be a zebra.",zebra
hampton_2007,3,22,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,horse_matured_to_zebra,"There was a brown animal with four legs, an elongated head, and a tail—it looked and acted just like a horse. But over time,as a result of natural developmental processes, the animal began to change. It developed black and white stripes, and it came to look and act just like a zebra. ",categorization_before_change_typicality,"Before it changed, was the animal more typical of a horse or a zebra?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a horse or a zebra?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a horse or a zebra?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a horse or a zebra?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal before it changed was more typical of a horse.,"Given that the animal looked and acted like a horse before it began to change, it is more likely that the animal was a horse.",The animal after it changed was more typical of a zebra.,"Given that the animal looked and acted like a zebra after it finished changing, it is more likely that the animal was a zebra.",zebra
hampton_2007,3,23,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,horse_matured_to_zebra,"There was a brown animal with four legs, an elongated head, and a tail—it looked and acted just like a horse. But over time,as a result of natural developmental processes, the animal began to change. It developed black and white stripes, and it came to look and act just like a zebra. ",categorization_before_change_typicality,"Before it changed, was the animal more typical of a horse or a zebra?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a horse or a zebra?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a horse or a zebra?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a horse or a zebra?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a horse before it changed.,The animal was more likely to be a horse before it changed.,The animal was more typical of a zebra after it changed.,The animal was more likely to be a zebra after it changed.,zebra
hampton_2007,3,24,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,horse_matured_to_zebra,"There was a brown animal with four legs, an elongated head, and a tail—it looked and acted just like a horse. But over time,as a result of natural developmental processes, the animal began to change. It developed black and white stripes, and it came to look and act just like a zebra. ",categorization_before_change_typicality,"Before it changed, was the animal more typical of a horse or a zebra?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a horse or a zebra?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a horse or a zebra?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a horse or a zebra?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a horse before it changed.,"Before it changed, the animal was more likely to be a horse.",The animal was more typical of a zebra after it changed.,"After it changed, the animal was more likely to be a zebra.",zebra
hampton_2007,3,25,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,horse_matured_to_zebra,"There was a brown animal with four legs, an elongated head, and a tail—it looked and acted just like a horse. But over time,as a result of natural developmental processes, the animal began to change. It developed black and white stripes, and it came to look and act just like a zebra. ",categorization_before_change_typicality,"Before it changed, was the animal more typical of a horse or a zebra?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a horse or a zebra?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a horse or a zebra?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a horse or a zebra?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a horse.,"It is more likely that the animal was a horse, since it began to change and develop into a zebra over time.","After it changed, the animal was more typical of a zebra.","After it changed, the animal was more likely to be a zebra.",zebra
